paperID;studyID;publicationYear;rct;effectID;nFemale;nMale;nGenderReported;journal;doiPublication;locationWhereConducted;latitudeUniversity;country;h5indexGSJournalMarch2016;citationsGSMarch2016;firstDatabaseHit;direction;focalVariable;useMA;reportedOverallN;focalGroupComparison;linkToBivariateCorrelations;F;logRegB;b;t;r;chiSq;beta;waldchisq;df1;df2;nWarm;nCold;nControl;nInt2;nInt3;nInt4;nInt5;mWarm;mCold;mControl;sdWarm;sdCold;sdControl;nItems;sampleType;pReported;design;activePassiveControl;dReported;etaSq;published;effectTypeNeitherCompensatoryPrimingBoth;physicalTemperatureManipulation;physicalTemperatureManipulationElisa;physicalTemperatureManipulationBill;physicalTemperatureManipulationBastien;visualVerbalTemperaturePrime;visualVerbalTemperaturePrimeElisa;visualVerbalTemperaturePrimeBill;visualVerbalTemperaturePrimeBastien;outsideTemperature;outsideTemperatureElisa;outsideTemperatureBill;outsideTemperatureBastien;temperatureEstimate;temperatureEstimateElisa;temperatureEstimateBill;temperatureEstimateBastien;subjectiveWarmthJudgment;subjectiveWarmthJudgmentElisa;subjectiveWarmthJudgmentBill;subjectiveWarmthJudgmentBastien;coreTemperatureMeasurement;coreTemperatureMeasurementElisa;coreTemperatureMeasurementBill;coreTemperatureMeasurementBastien;skinTemperatureMeasurement;skinTemperatureMeasurementElisa;skinTemperatureMeasurementBill;skinTemperatureMeasurementBastien;skinLocation;moderatedEffect;moderatedEffectElisa;designFeaturesPrimingCompensatoryElisa;designFeaturesPrimingCompensatoryBill;designFeaturesPrimingCompensatoryBastien;categoryEmotion;categoryEmotionElisa;categoryEmotionBill;categoryEmotionBastien;categoryInterpersonal;categoryInterpersonalElisa;categoryInterpersonalBill;categoryInterpersonalBastien;categoryPersonPerception;categoryPersonPerceptionElisa;categoryPersonPerceptionBill;categoryPersonPerceptionBastien;categoryGroupProcesses;categoryGroupProcessesElisa;categoryGroupProcessesBill;categoryGroupProcessesBastien;categoryRobotics;categoryRoboticsElisa;categoryRoboticsBill;categoryRoboticsBastien;categoryMoralJudgment;categoryMoralJudgmentElisa;categoryMoralJudgmentBill;categoryMoralJudgmentBastien;categorySelfRegulation;categorySelfRegulationElisa;categorySelfRegulationBill;categorySelfRegulationBastien;categoryCognitiveProcesses;categoryCognitiveProcessesElisa;categoryCognitiveProcessesBill;categoryCognitiveProcessesBastien;categoryJudgmentAndDecisionMaking;categoryJudgmentAndDecisionMakingElisa;categoryJudgmentAndDecisionMakingBill;categoryJudgmentAndDecisionMakingBastien;categoryNeuralMechanisms;categoryNeuralMechanismsElisa;categoryNeuralMechanismsBill;categoryNeuralMechanismsBastien;positiveNegativeAffect;moderationAttachment;attachmentMeasure;socialThermoregulationAttachment;sourceTargetDirectionalityElisa;sourceTargetDirectionalityBill;sourceTargetDirectionalityBastien;nvTestsAwareness;nvLackIntention;nvEfficiencyBehavior;nvLackControl;vTestsAwareness;vLackIntention;vEfficiencyBehavior;vLackControl;testsInnateness;ethnicityReported
64;2;2012;1;2a;63;13;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;74;interaction;;;;;;;;0.57;;;72;35;39;;;;;;;;;;;;;student;<.001;Between;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;2;2012;1;3a;63;13;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;74;interaction;;;;;;;;0.49;;;72;35;39;;;;;;;;;;;;;student;<.01;Between;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;2;2012;1;4a;63;13;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;74;interaction;;;;;;;;0.46;;;72;35;39;;;;;;;;;;;;;student;<.01;Between;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;2;2012;1;3b;63;13;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;74;interaction;;;;;;;;-0.38;;;72;35;39;;;;;;;;;;;;;student;0.08;Between;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;2;2012;1;4b;63;13;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;74;interaction;;;;;;;;-0.34;;;72;35;39;;;;;;;;;;;;;student;0.11;Between;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;2;2012;1;2b;63;13;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;74;interaction;;;;;;;;-0.15;;;72;35;39;;;;;;;;;;;;;student;0.35;Between;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
64;2;2012;1;1b;63;13;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2012.05.017;Florida State University?;30.440962;USA;50;36;Web of Science;1;1;0;74;interaction;;;;;;;;-0.14;;;72;35;39;;;;;;;;;;;;;student;0.38;Between;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;Fraley, Waller, & Brennan (2000);;0;0;0;0;0;0;0;0;0;0;0;0;
65;1;2014;1;1;37;26;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2013.10.006;Florida State University?;30.440962;USA;50;6;Web of Science;1;1;0;63;interaction;;;1.99;;1.99;;;0.26;;;54;;;;;;;;;;;;;;;student;0.05;Between;0;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
65;2;2014;1;1;106;23;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2013.10.006;Florida State University?;30.440962;USA;50;6;Web of Science;1;1;0;104;interaction;;;2.2;;2.2;;;0.18;;;97;;;;;;;;;;;;;;;student;<.05;Between;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
66;1;2012;1;1b;24;16;0;Psychological Science;10.1177/0956797611434535;Duke University;35.999226;USA;84;23;Google Scholar citing W&B;1;1;0;40;interaction;;2.88;;;;;;;;1;35;;;;;;;;;;;;;;;student;0.098;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;1;1;1;;0;0;0;0;0;0;0;0;
66;1;2012;1;1a;24;16;0;Psychological Science;10.1177/0956797611434535;Duke University;35.999226;USA;84;23;Google Scholar citing W&B;1;1;0;40;interaction;;6.48;;;;;;;;1;35;;;;;;;;;;;;;;;student;0.015;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;1;1;1;;0;0;0;0;0;0;0;0;
66;2;2012;1;1b;16;19;0;Psychological Science;10.1177/0956797611434535;Duke University;35.999226;USA;84;23;Google Scholar citing W&B;1;1;0;35;interaction;;2.87;;;;;;;;1;30;;;;;;;;;;;;;;24;student;0.1;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;0;0;0;0;0;0;0;0;
66;2;2012;1;1a;16;19;0;Psychological Science;10.1177/0956797611434535;Duke University;35.999226;USA;84;23;Google Scholar citing W&B;1;1;0;35;interaction;;3.34;;;;;;;;1;30;;;;;;;;;;;;;;24;student;0.078;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;0;0;0;0;0;0;0;0;
66;3;2012;1;1b;29;23;0;Psychological Science;10.1177/0956797611434535;Duke University;35.999226;USA;84;23;Google Scholar citing W&B;1;1;0;52;interaction;;2.9;;;;;;;;1;48;;;;;;;;;;;;;;;student;0.095;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;0;0;0;0;0;0;0;0;
66;3;2012;1;1a;29;23;0;Psychological Science;10.1177/0956797611434535;Duke University;35.999226;USA;84;23;Google Scholar citing W&B;1;1;0;52;interaction;;3.02;;;;;;;;1;48;;;;;;;;;;;;;;;student;0.089;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;0;0;0;0;0;0;0;0;
67;1;2015;1;2;21;10;0;Emotion;10.1037/emo0000088;University of California Los Angeles;34.070264;USA;56;1;Informal;1;1;0;31;interaction;;5.03;;;;;;;;1;30;;;;;;;;;;;;;;1;general;<.05 ;Within;1;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
67;1;2015;1;1;21;10;0;Emotion;10.1037/emo0000088;University of California Los Angeles;34.070264;USA;56;1;Informal;1;1;1;31;warm vs. cold comparison;;16.53;;;;;;;;1;30;;;;;;;;1.1;-0.74;;1.66;1.53;;1;general;<.001 ;Within;;0.88;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
68;1;2016;1;1;;;;Journal of Experimental Social Psychology;10.1016/j.jesp.2015.12.004;Variety of universities;;;50;0;Informal;1;1;1;250;;;;;;2.42;;;;;;249;121;142;;;;;;;;;;;;;;0.02;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;1;0;0;0;0;0;0;0;;0;
69;1;2014;1;2;117;63;0;Nature Climate Change;10.1038/NCLIMATE2449;Rijksuniversiteit Groningen;53.22007;Netherlands;78;5;Google Scholar citing W&B;1;1;0;180;interaction;;1.833;;;;;;;;3.44;96.42;;;;;;;;;;;;;;;student;0.138;Mixed Model;;;0.061;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
69;1;2014;1;1;117;63;0;Nature Climate Change;10.1038/NCLIMATE2449;Rijksuniversiteit Groningen;53.22007;Netherlands;78;5;Google Scholar citing W&B;1;1;1;177;;;5.36;;;;;;;;1;174;;;;;;;;20.72;19.86;19.9;1.56;1.6;2.11;;student;0.006;Between;;;;;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
69;2;2014;1;2;70;13;0;Nature Climate Change;10.1038/NCLIMATE2449;Rijksuniversiteit Groningen;53.22007;Netherlands;78;5;Google Scholar citing W&B;1;1;0;83;interaction;;0.483;;;;;;;;1.42;109;;;;;;;;;;;;;;;student;0.553;Mixed Model;;;0.006;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
69;2;2014;1;1;70;13;0;Nature Climate Change;10.1038/NCLIMATE2449;Rijksuniversiteit Groningen;53.22007;Netherlands;78;5;Google Scholar citing W&B;1;1;0;80;;;5.28;;;;;;;;1;78;;;;;;;;20.23;19.49;;1.18;1.66;;;student;0.024;Mixed Model;;;0.063;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
70;2;2010;1;1;;;;Journal of Consumer Psychology;10.1016/j.jcps.2009.12.008;Online (University of Michigan);42.276192;USA;35;69;Informal;1;1;0;127;interaction;;;;;2.12;;;-0.21;;;115;58;64;;;;;;;;;;;;1;student;<.04;Between;0;;;1;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
71;1;2016;1;3;21;0;0;Acta Psychologica;10.1016/j.actpsy.2015.11.001;UniversityofChieti-Pescara;42.366249;Italy;37;0;Informal;1;1;1;24;;;;;;18.94;;;;;;912;;;;;;;;10.53;8.11;;2.49;1.8;;;special;<.001;Within;;0.63;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
71;1;2016;1;2;21;0;0;Acta Psychologica;10.1016/j.actpsy.2015.11.001;UniversityofChieti-Pescara;42.366249;Italy;37;0;Informal;1;1;1;21;;;;;;32.14;;;;;;576;;;;;;;;8.28;6.2;;1.21;0.82;;;special;<.001;Within;;1.3;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
71;1;2016;1;1;21;0;0;Acta Psychologica;10.1016/j.actpsy.2015.11.001;UniversityofChieti-Pescara;42.366249;Italy;37;0;Informal;1;1;1;21;;;;;;5.08;;;;;;20;21;21;;;;;;-0.25;0.58;;0.48;0.62;;;special;<.001;Within;;1.1;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
71;2;2016;1;2;24;0;0;Acta Psychologica;10.1016/j.actpsy.2015.11.001;UniversityofChieti-Pescara;42.366249;Italy;37;0;Informal;1;1;1;24;;;;;;3.74;;;;;;912;;;;;;;;5;4.8;;1.08;1.54;;;special;<.001;Within;;0.2;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
71;2;2016;1;1;24;0;0;Acta Psychologica;10.1016/j.actpsy.2015.11.001;UniversityofChieti-Pescara;42.366249;Italy;37;0;Informal;1;1;1;24;;;;;;19.19;;;;;;576;;;;;;;;6.87;5.75;;1.16;0.77;;;special;<.001;Within;;0.8;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
72;1;;1;1;0;0;0;;;Colorado College;38.84697;USA;;0;Informal;-1;1;1;83;;;;;;-0.98;;;;;;60;;;;;;;;4;4.37;;1.44;1.5;;1;student;0.33;Between;;;;;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
73;1;2013;1;1;139;80;0;Psychological Science;10.1177/0956797613486983;Mturk;;USA;84;18;Informal;-1;1;0;219;interaction;;;-0.221;;0.221;;;0.022;;;214;105;114;;;;;;;;;;;;4;general;0.826;Between;;;;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;Wei, Russell, Mallinckrodt, & Vogel, 2007;;1;0;1;0;0;0;0;0;0;0;0;0;
73;2;2013;1;1;126;107;0;Psychological Science;10.1177/0956797613486983;Mturk;;USA;84;18;Informal;-1;1;0;233;interaction;;;-0.358;;0.358;;;0.031;;;228;125;108;;;;;;;;;;;;4;general;0.72;Between;;;;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;Wei, Russell, Mallinckrodt, & Vogel, 2007;;1;0;1;0;0;0;0;0;0;0;0;0;
74;1;2005;0;1;;;;Journal of Banking and Finance;;Financial markets in different countries;;;;277;Informal;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;1;;1;1;;;;;;University of Manchester;53.469682;England;;;Mailing to known authors;1;1;1;113;;;;;;;;0.751;;;1;112;56;57;;;;;;;;;;;;;student;0.751;Between;;;;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
76;1;2008;1;1;;;;Psychological Science;10.1111/j.1467-9280.2008.02165.x;University of Toronto;43.660739;Canada;84;452;Informal;1;1;1;65;;;;;;2.02;;;;;;63;32;33;;;;;;21.44;24.02;;3.09;6.61;;;student;0.0476;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;1;1;0;0;0;0;0;0;0;0;
76;2;2008;1;1;;;;Psychological Science;10.1111/j.1467-9280.2008.02165.x;University of Toronto;43.660739;Canada;84;452;Informal;1;1;0;52;interaction;;4.62;;;;;;;;1;50;26;26;;;;;;;;;;;;;student;0.0365;Between;1;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;1;1;0;0;0;0;0;0;0;0;
77;1;2016;0;1;31;23;0;Plos One;10.1371/journal.pone.0156873;University of California Los Angeles Clinical and Translational Research Center ;34.070264;USA;161;0;Google Scholar Notifications;1;1;1;54;;;;;;;0.35;;;;;52;;;;;;;;;;;;;;12;;0.01;Correlation;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;1;;0;0;0;0;0;0;0;0;0;
78;1;2016;1;1;44;43;0;Psychological Research;10.1007/s00426-016-0753-6;Beer-Sheva;31.253;Israel;26;0;Google Scholar Notifications;1;1;1;87;warm vs. cool;;5.64;;;;;;;;1;82;28;30;29;;;;;;;;;;;;student;0.019;Between;1;;0.06;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
78;2;2016;1;1;28;0;0;Psychological Research;10.1007/s00426-016-0753-6;Beer-Sheva;31.253;Israel;26;0;Google Scholar Notifications;1;1;1;28;warm vs. cool;;10.99;;;;;;;;1;25;;;;;;;;;;;;;;;student;<.001;Between;1;;0.31;1;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
79;Mesa;;1;1a;165;181;0;;;Tilburg University;51.562787;Netherlands;;0;Informal;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;1;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;1;;;;;0;;;;1;;;;0;;;;0;;;;0;;;;0;;;;0;;;;1;;;;0;;;;0;;;;0;;;;;;;;;;;;;;;;
79;Mesa;;1;1b;165;181;0;;;Tilburg University;51.562787;Netherlands;;0;Informal;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;1;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;1;;;;;0;;;;1;;;;0;;;;0;;;;0;;;;0;;;;0;;;;1;;;;0;;;;0;;;;0;;;;;;;;;;;;;;;;
80;1;2016;1;1;71;47;0;Journal of Advertising;;;;USA;24;0;Google Scholar Notifications;;0;0;118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
